,stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
265,8503223,Reichenburg,47.172695075466606,8.98229944292565,1.0,
266,8503224,Bilten,47.15219104265739,9.02990116983777,1.0,
267,8503225,Ziegelbrücke,47.136152438330605,9.06003964762417,1.0,
268,8503228,Netstal,47.0645276865921,9.059419810078039,1.0,
269,8503230,Glarus,47.039923259164496,9.071547066415349,1.0,
270,8503231,Ennenda,47.0329560636984,9.07717950324756,1.0,
271,8503233,Schwanden GL,46.9968504498033,9.07744899783283,1.0,
272,8503239,Linthal,46.9255721351371,8.99777741527318,1.0,
273,8503301,Pfäffikon ZH,47.3670857314903,8.78477787822595,1.0,
274,8503302,Fehraltorf,47.3851225306365,8.750264605005269,1.0,
275,8503303,Illnau,47.4088195240113,8.72270429208465,1.0,
276,8503304,Kemptthal,47.45283466404899,8.70557341961411,1.0,
277,8503305,Effretikon,47.4258088804086,8.68666388288076,1.0,
278,8503306,Dietlikon,47.4201929698596,8.61925430395105,1.0,
279,8503307,Bassersdorf,47.43856400945229,8.62619828109826,1.0,
280,8503308,Kloten,47.4486067255649,8.58378881652907,1.0,
281,8503310,Glattbrugg,47.430828656933606,8.558833617932759,1.0,
