,stop_id,stop_name,event_name,description,categories,url
663,8504010,La Conversion,Ale Tower,This cylindrical tower is a silent remnant of Lausanne's medieval past when it served as a part of the fortification.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10502
664,8504010,La Conversion,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:21569256
665,8504011,Grandvaux,Lausanne Sauvabelin Tower,"The Tour de Sauvabelin is a wooden tower located in the Sauvabelin forest, Lausanne, Switzerland.","['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10638
666,8504011,Grandvaux,Ale Tower,This cylindrical tower is a silent remnant of Lausanne's medieval past when it served as a part of the fortification.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10502
667,8504011,Grandvaux,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:21569256
668,8504011,Grandvaux,Mont Pèlerin TV Tower,,,https://go.sygic.com/travel/place?id=poi:20305358
669,8504014,Palézieux,Mont Pèlerin TV Tower,,,https://go.sygic.com/travel/place?id=poi:20305358
670,8504015,Vevey-Funi,Mont Pèlerin TV Tower,,,https://go.sygic.com/travel/place?id=poi:20305358
671,8504020,Oron,Mont Pèlerin TV Tower,,,https://go.sygic.com/travel/place?id=poi:20305358
672,8504027,Neyruz,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
673,8504028,Rosé,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
674,8504029,Matran,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
675,8504029,Matran,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
676,8504030,Villars-sur-Glâne,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
677,8504030,Villars-sur-Glâne,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
678,8504040,Corseaux-Cornalles,Mont Pèlerin TV Tower,,,https://go.sygic.com/travel/place?id=poi:20305358
679,8504100,Fribourg/Freiburg,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
680,8504100,Fribourg/Freiburg,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
681,8504101,Düdingen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
682,8504101,Düdingen,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
683,8504102,Schmitten,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
684,8504103,Flamatt,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
685,8504104,Thörishaus Station,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
686,8504104,Thörishaus Station,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
687,8504104,Thörishaus Station,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
688,8504104,Thörishaus Station,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
689,8504104,Thörishaus Station,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
690,8504105,Niederwangen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
691,8504105,Niederwangen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
692,8504105,Niederwangen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
693,8504105,Niederwangen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
694,8504105,Niederwangen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
695,8504106,Bern Bümpliz Süd,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
696,8504106,Bern Bümpliz Süd,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
697,8504106,Bern Bümpliz Süd,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
698,8504106,Bern Bümpliz Süd,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
699,8504106,Bern Bümpliz Süd,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
700,8504108,Bern Europaplatz,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
701,8504108,Bern Europaplatz,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
702,8504108,Bern Europaplatz,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
703,8504108,Bern Europaplatz,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
704,8504108,Bern Europaplatz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
705,8504113,Wünnewil,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
706,8504115,Thörishaus Dorf,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
707,8504115,Thörishaus Dorf,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
708,8504115,Thörishaus Dorf,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
709,8504115,Thörishaus Dorf,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
710,8504115,Thörishaus Dorf,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
711,8504117,Oberwangen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
712,8504117,Oberwangen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
713,8504117,Oberwangen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
714,8504117,Oberwangen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
715,8504117,Oberwangen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
716,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
717,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
718,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
719,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11625489
720,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
721,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:16589194
722,8504128,Murten/Morat,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:12743439
723,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
724,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
725,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
726,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11625489
727,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:16589194
728,8504129,Galmiz,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:12743439
729,8504130,Yvonand,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:19015130
730,8504131,Cheyres,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:19015130
731,8504138,Grolley,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9020418
732,8504138,Grolley,Henry Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:35429511
733,8504200,Yverdon-les-Bains,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:19015130
734,8504200,Yverdon-les-Bains,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:33617557
735,8504201,Grandson,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:19015130
736,8504203,Concise,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:19015130
737,8504208,Boudry,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
738,8504209,Colombier,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
739,8504219,Auvernier,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
740,8504220,Neuchâtel-Serrières,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
741,8504221,Neuchâtel,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
742,8504221,Neuchâtel,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
743,8504221,Neuchâtel,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
744,8504222,St-Blaise CFF,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
745,8504222,St-Blaise CFF,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
746,8504222,St-Blaise CFF,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
747,8504222,St-Blaise CFF,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
748,8504223,Cornaux,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
749,8504223,Cornaux,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
750,8504223,Cornaux,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
751,8504223,Cornaux,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
752,8504224,Cressier NE,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
753,8504224,Cressier NE,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
754,8504224,Cressier NE,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
755,8504225,Le Landeron,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
756,8504225,Le Landeron,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7121669
757,8504225,Le Landeron,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
758,8504226,La Neuveville,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7685559
759,8504226,La Neuveville,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
760,8504236,Les Geneveys-sur-Coffrane,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:8788229
761,8504236,Les Geneveys-sur-Coffrane,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
762,8504237,Les Hauts-Geneveys,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:8788229
763,8504237,Les Hauts-Geneveys,The Prison Tower ,This medieval tower served for imprisoning the culprits throughout the history. Nowadays it serves as a perfect vantage point.,"['hiking', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10752
764,8504302,Reuchenette-Péry,Tower of Moron,"This pleasant, undemanding hike is well worth the efforts - the lookout tower will reward you with fantastic views of Jurassic mountains.",['hiking'],https://go.sygic.com/travel/place?id=poi:10761
765,8504314,La Chaux-de-Fonds,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7227605
766,8504314,La Chaux-de-Fonds,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:8788229
767,8504316,Le Locle,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:7227605
768,8504316,Le Locle,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:8788229
769,8504400,Kerzers,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:9045582
770,8504400,Kerzers,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11625489
771,8504400,Kerzers,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:16589194
772,8504400,Kerzers,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:12743439
773,8504410,Zollikofen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
774,8504410,Zollikofen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
775,8504410,Zollikofen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
776,8504410,Zollikofen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
777,8504410,Zollikofen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
778,8504411,Münchenbuchsee,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
779,8504411,Münchenbuchsee,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
780,8504411,Münchenbuchsee,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
781,8504411,Münchenbuchsee,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
782,8505217,Mezzovico,Tower,,,https://go.sygic.com/travel/place?id=poi:12992555
783,8505218,Taverne-Torricella,Tower,,,https://go.sygic.com/travel/place?id=poi:12992555
784,8505218,Taverne-Torricella,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
785,8505219,Lamone-Cadempino,Tower,,,https://go.sygic.com/travel/place?id=poi:12992555
786,8505219,Lamone-Cadempino,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
787,8505300,Lugano,Tower,,,https://go.sygic.com/travel/place?id=poi:12992555
788,8505300,Lugano,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
789,8505301,Lugano-Paradiso,Tower,,,https://go.sygic.com/travel/place?id=poi:12992555
790,8505301,Lugano-Paradiso,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
791,8505302,Melide,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
792,8505303,Maroggia-Melano,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
793,8505304,Capolago-Riva S. Vitale,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:15348453
794,8505306,Balerna,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:12044660
795,8505307,Chiasso,Tower,,,https://go.sygic.com/travel/place?id=poi:10939666
796,8505307,Chiasso,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:12044660
797,8505408,Ranzo-S. Abbondio,old tower,,,https://go.sygic.com/travel/place?id=poi:10297545
798,8505410,Gerra (Gambarogno),old tower,,,https://go.sygic.com/travel/place?id=poi:10297545
799,8506000,Winterthur,Wintsch-Tonercote,,['shopping'],https://go.sygic.com/travel/place?id=poi:13564328
800,8506041,Embrach-Rorbas,Wintsch-Tonercote,,['shopping'],https://go.sygic.com/travel/place?id=poi:13564328
801,8506042,Pfungen,Wintsch-Tonercote,,['shopping'],https://go.sygic.com/travel/place?id=poi:13564328
802,8506043,Winterthur Wülflingen,Wintsch-Tonercote,,['shopping'],https://go.sygic.com/travel/place?id=poi:13564328
803,8506044,Winterthur Töss,Wintsch-Tonercote,,['shopping'],https://go.sygic.com/travel/place?id=poi:13564328
804,8506125,Altnau,Tower,,,https://go.sygic.com/travel/place?id=poi:14920323
805,8506125,Altnau,Tower,,,https://go.sygic.com/travel/place?id=poi:14920317
806,8506125,Altnau,Tower,,,https://go.sygic.com/travel/place?id=poi:14925807
807,8506125,Altnau,Tower,,,https://go.sygic.com/travel/place?id=poi:14922312
808,8506128,Kreuzlingen Hafen,Tower,,,https://go.sygic.com/travel/place?id=poi:18764969
809,8506128,Kreuzlingen Hafen,Tower,,,https://go.sygic.com/travel/place?id=poi:14920323
810,8506128,Kreuzlingen Hafen,Tower,,,https://go.sygic.com/travel/place?id=poi:14920317
811,8506128,Kreuzlingen Hafen,Tower,,,https://go.sygic.com/travel/place?id=poi:14925807
812,8506128,Kreuzlingen Hafen,Tower,,,https://go.sygic.com/travel/place?id=poi:14922312
813,8506128,Kreuzlingen Hafen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:3061670
814,8506131,Kreuzlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:18764969
815,8506131,Kreuzlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:14920323
816,8506131,Kreuzlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:14920317
817,8506131,Kreuzlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:14925807
818,8506131,Kreuzlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:14922312
819,8506131,Kreuzlingen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:3061670
820,8506132,Tägerwilen-Gottlieben,Tower,,,https://go.sygic.com/travel/place?id=poi:18764969
821,8506132,Tägerwilen-Gottlieben,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:3061670
822,8506135,Berlingen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:14152785
823,8506135,Berlingen,Tower,,,https://go.sygic.com/travel/place?id=poi:18764969
824,8506135,Berlingen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:3061670
825,8506135,Berlingen,Life Guard Tower,,,https://go.sygic.com/travel/place?id=poi:16702060
826,8506135,Berlingen,Life Guard Tower,,,https://go.sygic.com/travel/place?id=poi:16392125
827,8506139,Stein am Rhein,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:14152785
828,8506306,Rorschach Hafen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
829,8506311,Rorschach,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
830,8506312,Staad,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
831,8506313,Rheineck,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
832,8506314,St. Margrethen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
833,8506314,St. Margrethen,Martin's Tower,Its onion dome is presumably the largest one in Europe. Noteworthy for its frescoes and tiny military museum.,"['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:9562
834,8506316,Au SG,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
835,8506317,Heerbrugg,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
836,8506318,Rebstein-Marbach,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
837,8506319,Altstätten SG,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
838,8506322,Rorschach Stadt,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:11714345
839,8507000,Bern,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
840,8507000,Bern,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
841,8507000,Bern,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
842,8507000,Bern,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
843,8507000,Bern,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
844,8507002,Ostermundigen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
845,8507002,Ostermundigen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
846,8507002,Ostermundigen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
847,8507002,Ostermundigen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
848,8507002,Ostermundigen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
849,8507003,Gümligen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
850,8507003,Gümligen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
851,8507003,Gümligen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
852,8507003,Gümligen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
853,8507003,Gümligen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
854,8507005,Rubigen,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
855,8507005,Rubigen,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
856,8507005,Rubigen,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
857,8507005,Rubigen,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
858,8507005,Rubigen,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:5463570
859,8508001,Schönbühl SBB,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
860,8508001,Schönbühl SBB,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
861,8508001,Schönbühl SBB,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
862,8508001,Schönbühl SBB,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
863,8508102,Murgenthal,Swiss Prime Tower Bornwald,,['hiking'],https://go.sygic.com/travel/place?id=poi:13185096
864,8508103,Rothrist,Swiss Prime Tower Bornwald,,['hiking'],https://go.sygic.com/travel/place?id=poi:13185096
865,8509002,Landquart,Tower,,,https://go.sygic.com/travel/place?id=poi:37434076
866,8509003,Maienfeld,Tower,,,https://go.sygic.com/travel/place?id=poi:37434076
867,8509004,Bad Ragaz,Tower,,,https://go.sygic.com/travel/place?id=poi:37434076
868,8516155,Lancy-Pont-Rouge,Molard Tower,A military tower from the 14th century dominating the Molard Square. Surrounded by the buzz of lively restaurants.,['sightseeing'],https://go.sygic.com/travel/place?id=poi:2609
869,8516155,Lancy-Pont-Rouge,Tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:8839902
870,8516155,Lancy-Pont-Rouge,Tower,,,https://go.sygic.com/travel/place?id=poi:8301480
871,8516155,Lancy-Pont-Rouge,Monnetier-Mornex (FM towercast),,,https://go.sygic.com/travel/place?id=poi:4430596
872,8516155,Lancy-Pont-Rouge,Goldorak Tower (Air Traffic Control),,,https://go.sygic.com/travel/place?id=poi:26375031
873,8516155,Lancy-Pont-Rouge,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:13442042
874,8516155,Lancy-Pont-Rouge,Observation Tower,,['hiking'],https://go.sygic.com/travel/place?id=poi:6961111
875,8516161,Bern Wankdorf,Zytglogge Tower,"The Zytglogge is a landmark medieval tower in Bern, Switzerland. Built in the early 13th century, it has served the city as guard tower,…",['sightseeing'],https://go.sygic.com/travel/place?id=poi:10783
876,8516161,Bern Wankdorf,Prison Tower,"The Käfigturm is a medieval tower in Bern, Switzerland. It is part of the UNESCO Cultural World Heritage Site of the Old City of Bern and…","['discovering', 'sightseeing']",https://go.sygic.com/travel/place?id=poi:10690
877,8516161,Bern Wankdorf,Blood tower,,['sightseeing'],https://go.sygic.com/travel/place?id=poi:6739948
878,8516161,Bern Wankdorf,Dutch tower,The Holländerturm is a former defensive tower in the old city of Bern in Switzerland.,,https://go.sygic.com/travel/place?id=poi:6729657
